Indicator ID,Indicator Name,Display Name,Dataset,Value Type Slug,Value Type Descriptor,Units,Rank 1,Category 1 - slug,Category 1.1,Category 1.2,Category 1.3,Category 1.4,Category 1.5,Rank 2,Category 2 - slug,Category 2.1,Category 2.2,Category 2.3,Category 2.4,Category 2.5,Rank 3,Category 3 - slug,Category 3.1,Category 3.2,Category 3.3,Category 3.4,Category 3.5,Rank 4,Category 4 - slug,Category 4.1,Category 4.2,Category 4.3,Category 4.4,Category 4.5
HRM29,HRM29,142b_Explicit limitsceilings are placed on the numbers of promotions either in total or by grade towhich promotion is made,HRM,Total,Total,Count,4.111000000000001,hccc55841,Public Sector Management,Personnel Management,Other,142b_Explicit limitsceilings are placed on the numbers of promotions either in total or by grade towhich promotion is made,,,,,,,,,,,,,,,,,,,,,,
HRM3,HRM3,103_Are grounds for disciplinary actions explicitly specified in the legal framework?,HRM,Total,Total,Count,4.572,h97ad1bab,Public Sector Management,Personnel Management,Other,103_Are grounds for disciplinary actions explicitly specified in the legal framework?,,,,,,,,,,,,,,,,,,,,,,
HRM30,HRM30,142c_Other restrictions,HRM,Total,Total,Count,4.47,hb3393f1c,Public Sector Management,Personnel Management,Other,142c_Other restrictions,,,,,,,,,,,,,,,,,,,,,,
HRM31,HRM31,145_Is there a threshold identified by some grade rank or level at which promotions decisions requiremore extensive clearance procedures?,HRM,Total,Total,Count,4.19,hba44a297,Public Sector Management,Personnel Management,Other,145_Is there a threshold identified by some grade rank or level at which promotions decisions requiremore extensive clearance procedures?,,,,,,,,,,,,,,,,,,,,,,
HRM32,HRM32,148_Can the highest ranking civil servants in any given entity who report directly to either a politicianor a politically appointed official be removed without cause by their superior?,HRM,Total,Total,Count,4.164,hca982e16,Public Sector Management,Personnel Management,Other,148_Can the highest ranking civil servants in any given entity who report directly to either a politicianor a politically appointed official be removed without cause by their superior?,,,,,,,,,,,,,,,,,,,,,,
HRM33,HRM33,14_Oversight of civil service management practices is assigned to which of the following agents,HRM,Total,Total,Count,4.181,ha82e8834,Public Sector Management,Personnel Management,Other,14_Oversight of civil service management practices is assigned to which of the following agents,,,,,,,,,,,,,,,,,,,,,,
HRM34,HRM34,150_If such a removal occurs would that highest ranking civil servant retain a right for another positionwithin the civil service?,HRM,Total,Total,Count,4.416,hf925b8bc,Public Sector Management,Personnel Management,Other,150_If such a removal occurs would that highest ranking civil servant retain a right for another positionwithin the civil service?,,,,,,,,,,,,,,,,,,,,,,
HRM35,HRM35,154_Are politically appointed officials required to provide input to the formal annual performanceappraisals of civil servants with whom they work directly?,HRM,Total,Total,Count,4.38,hdb4d1a81,Public Sector Management,Personnel Management,Other,154_Are politically appointed officials required to provide input to the formal annual performanceappraisals of civil servants with whom they work directly?,,,,,,,,,,,,,,,,,,,,,,
HRM36,HRM36,155_Do civil servants have a formal mechanism through which they can provide feedback on theperformance of the politically appointed officials with whom they work directly? ie a formal feedbackmechani,HRM,Total,Total,Count,4.624,h7e0cd0a4,Public Sector Management,Personnel Management,Other,155_Do civil servants have a formal mechanism through which they can provide feedback on theperformance of the politically appointed officials with whom they work directly? ie a formal feedbackmechani,,,,,,,,,,,,,,,,,,,,,,
HRM37,HRM37,15_Responsibility for redress with respect to CS management actions is assigned to which of thefollowing agents,HRM,Total,Total,Count,4.571000000000001,ha390fae4,Public Sector Management,Personnel Management,Other,15_Responsibility for redress with respect to CS management actions is assigned to which of thefollowing agents,,,,,,,,,,,,,,,,,,,,,,
HRM38,HRM38,17_Is responsibility for redress unambiguously assigned? ie the legal framework ensures that whenany particular redress action has been taken there is no ambiguity as to whether the agent taking thata,HRM,Total,Total,Count,4.3069999999999995,h04058a72,Public Sector Management,Personnel Management,Other,17_Is responsibility for redress unambiguously assigned? ie the legal framework ensures that whenany particular redress action has been taken there is no ambiguity as to whether the agent taking thata,,,,,,,,,,,,,,,,,,,,,,
HRM39,HRM39,20a_Reporting obligation imposed in a law or the Constitution,HRM,Total,Total,Count,4.17,h69c67d64,Public Sector Management,Personnel Management,Other,20a_Reporting obligation imposed in a law or the Constitution,,,,,,,,,,,,,,,,,,,,,,
HRM4,HRM4,104_Does the legal framework explicitly specify a hierarchy of disciplinary offenses?,HRM,Total,Total,Count,4.317,hb4ac6bf2,Public Sector Management,Personnel Management,Other,104_Does the legal framework explicitly specify a hierarchy of disciplinary offenses?,,,,,,,,,,,,,,,,,,,,,,
HRM40,HRM40,20b_Reporting obligation imposed in subsidiary legislation issued by CabinetCouncil of Ministers,HRM,Total,Total,Count,4.092,h4ae0d91a,Public Sector Management,Personnel Management,Other,20b_Reporting obligation imposed in subsidiary legislation issued by CabinetCouncil of Ministers,,,,,,,,,,,,,,,,,,,,,,
HRM41,HRM41,20c_Reporting obligation imposed through a legal instrument subsidiary to a Cabinet action,HRM,Total,Total,Count,4.305,h5c00781e,Public Sector Management,Personnel Management,Other,20c_Reporting obligation imposed through a legal instrument subsidiary to a Cabinet action,,,,,,,,,,,,,,,,,,,,,,
HRM42,HRM42,21b_Individual salarydetermining personnel actions are cleared by a thirdparty eg a central authority to ensure compliance with rules governing such personnel actions,HRM,Total,Total,Count,4.461,h959eb732,Public Sector Management,Personnel Management,Other,21b_Individual salarydetermining personnel actions are cleared by a thirdparty eg a central authority to ensure compliance with rules governing such personnel actions,,,,,,,,,,,,,,,,,,,,,,
HRM43,HRM43,24_Do salary setting policy actions that would impact the civil service wage bill require the review and clearance of a central authority responsible for ensuring sustainability of the Governments fis,HRM,Total,Total,Count,4.345,ha3d75fe8,Public Sector Management,Personnel Management,Other,24_Do salary setting policy actions that would impact the civil service wage bill require the review and clearance of a central authority responsible for ensuring sustainability of the Governments fis,,,,,,,,,,,,,,,,,,,,,,
HRM44,HRM44,25_Do policy changes that impact civil service pension liabilities require the review and clearance by a central authority responsible for ensuring sustainability of the Governments fiscal program eg ,HRM,Total,Total,Count,4.149,hafd20190,Public Sector Management,Personnel Management,Other,25_Do policy changes that impact civil service pension liabilities require the review and clearance by a central authority responsible for ensuring sustainability of the Governments fiscal program eg ,,,,,,,,,,,,,,,,,,,,,,
HRM45,HRM45,29_For positionspecific recruitments is information on the number of qualified applicants per availableposition by location being routinely monitored?,HRM,Total,Total,Count,4.553,he28a84e0,Public Sector Management,Personnel Management,Other,29_For positionspecific recruitments is information on the number of qualified applicants per availableposition by location being routinely monitored?,,,,,,,,,,,,,,,,,,,,,,
HRM46,HRM46,31_Is information on the turnover of staff ie the number of civil servants who have left the civilservice for any reason by position and by location being routinely collected and monitored?,HRM,Total,Total,Count,4.349,hb9663599,Public Sector Management,Personnel Management,Other,31_Is information on the turnover of staff ie the number of civil servants who have left the civilservice for any reason by position and by location being routinely collected and monitored?,,,,,,,,,,,,,,,,,,,,,,
HRM47,HRM47,32_Is information on the number of unfilled positions by staff category by location being systematicallycollected and monitored?,HRM,Total,Total,Count,4.125,hac31e4bd,Public Sector Management,Personnel Management,Other,32_Is information on the number of unfilled positions by staff category by location being systematicallycollected and monitored?,,,,,,,,,,,,,,,,,,,,,,
HRM48,HRM48,33_Is there an establishment control system?,HRM,Total,Total,Count,4.371,hf2218f76,Public Sector Management,Personnel Management,Other,33_Is there an establishment control system?,,,,,,,,,,,,,,,,,,,,,,
HRM49,HRM49,35a_Authorization of postspositions within the civil service,HRM,Total,Total,Count,4.275,h5463f7ae,Public Sector Management,Personnel Management,Other,35a_Authorization of postspositions within the civil service,,,,,,,,,,,,,,,,,,,,,,
HRM5,HRM5,105_Does the legal framework explicitly specify hierarchy of disciplinary actions?,HRM,Total,Total,Count,4.595,h1f3ef051,Public Sector Management,Personnel Management,Other,105_Does the legal framework explicitly specify hierarchy of disciplinary actions?,,,,,,,,,,,,,,,,,,,,,,
HRM50,HRM50,35b_Ex ante clearance is required before launching a recruitment effort for filling a vacant authorized post within the civil service,HRM,Total,Total,Count,4.354,h79d40401,Public Sector Management,Personnel Management,Other,35b_Ex ante clearance is required before launching a recruitment effort for filling a vacant authorized post within the civil service,,,,,,,,,,,,,,,,,,,,,,
HRM51,HRM51,35c_Ex ante clearance is required before appointing a new hire for a vacant authorized post within the civil service,HRM,Total,Total,Count,4.073,he29c0c5b,Public Sector Management,Personnel Management,Other,35c_Ex ante clearance is required before appointing a new hire for a vacant authorized post within the civil service,,,,,,,,,,,,,,,,,,,,,,
HRM52,HRM52,35d_Ex ante clearance before authorizing a promotion increase in rank or grade,HRM,Total,Total,Count,4.124,h435d1166,Public Sector Management,Personnel Management,Other,35d_Ex ante clearance before authorizing a promotion increase in rank or grade,,,,,,,,,,,,,,,,,,,,,,
HRM53,HRM53,3_Does the existing legal framework specify a distinct Civil Service labor regime?,HRM,Total,Total,Count,4.383,h6c99194c,Public Sector Management,Personnel Management,Other,3_Does the existing legal framework specify a distinct Civil Service labor regime?,,,,,,,,,,,,,,,,,,,,,,
HRM54,HRM54,42_Is there a wage bill control system?,HRM,Total,Total,Count,4.397,h3b6e9cd2,Public Sector Management,Personnel Management,Other,42_Is there a wage bill control system?,,,,,,,,,,,,,,,,,,,,,,
HRM55,HRM55,44a_Clearance of the job descriptions for each position within the civil service,HRM,Total,Total,Count,4.56,hdfca2c6b,Public Sector Management,Personnel Management,Other,44a_Clearance of the job descriptions for each position within the civil service,,,,,,,,,,,,,,,,,,,,,,
HRM56,HRM56,44b_Clearance of the mapping of job descriptions to the salary scale ie for job evaluations for each position within the civil service,HRM,Total,Total,Count,4.12,he405e7e0,Public Sector Management,Personnel Management,Other,44b_Clearance of the mapping of job descriptions to the salary scale ie for job evaluations for each position within the civil service,,,,,,,,,,,,,,,,,,,,,,
HRM57,HRM57,44c_Clearance of assignments of elements of salary other than that part of remuneration set by the salary scale,HRM,Total,Total,Count,4.122,hffe10ee2,Public Sector Management,Personnel Management,Other,44c_Clearance of assignments of elements of salary other than that part of remuneration set by the salary scale,,,,,,,,,,,,,,,,,,,,,,
HRM58,HRM58,49_Is crosschecking ensured by link between treasury payroll system and a civil service personnel records system?,HRM,Total,Total,Count,4.447,hb0c3a802,Public Sector Management,Personnel Management,Other,49_Is crosschecking ensured by link between treasury payroll system and a civil service personnel records system?,,,,,,,,,,,,,,,,,,,,,,
HRM59,HRM59,52a_Written record audit trail generated by all salary setting actions,HRM,Total,Total,Count,4.133,hc6e06d34,Public Sector Management,Personnel Management,Other,52a_Written record audit trail generated by all salary setting actions,,,,,,,,,,,,,,,,,,,,,,
HRM6,HRM6,106_Does the legal framework establish the principle that disciplinary actions should be proportional to disciplinary offenses?,HRM,Total,Total,Count,4.053999999999999,hc44bf5fa,Public Sector Management,Personnel Management,Other,106_Does the legal framework establish the principle that disciplinary actions should be proportional to disciplinary offenses?,,,,,,,,,,,,,,,,,,,,,,
HRM60,HRM60,52b_Electronic record audit trail generated by all salary setting actions,HRM,Total,Total,Count,4.136,h93762cb1,Public Sector Management,Personnel Management,Other,52b_Electronic record audit trail generated by all salary setting actions,,,,,,,,,,,,,,,,,,,,,,
HRM61,HRM61,56a_Advertising for an entry level civil service position is always required,HRM,Total,Total,Count,4.213,h51cbf7d8,Public Sector Management,Personnel Management,Other,56a_Advertising for an entry level civil service position is always required,,,,,,,,,,,,,,,,,,,,,,
